,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,-0.11266588668573504,-0.8902959530244569,0.6649641796529867,False
1,pre_cohort_log_restriction_2_0,2,-0.6820544135702555,-1.3678890557590995,0.0037802286185885103,False
2,pre_cohort_log_restriction_2_0,3,-0.19108018413230093,-1.1319706249548367,0.7498102566902349,False
3,pre_cohort_log_restriction_2_0,4,-0.36504211158804806,-1.7624067584406395,1.0323225352645435,False
4,pre_cohort_log_restriction_2_0,5,-0.22301374618327996,-1.539556284246659,1.093528791880099,False
