,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,0.009003326197669852,-0.01814103455357541,0.03614768694891511,False
1,pre_cohort_log_restriction_2_0,2,0.012714430287934808,-0.006556073908561765,0.031984934484431383,False
2,pre_cohort_log_restriction_2_0,3,0.03364608439333146,0.012516724243249587,0.05477544454341333,True
3,pre_cohort_log_restriction_2_0,4,0.012152486532005664,-0.006704179183957106,0.031009152247968436,False
4,pre_cohort_log_restriction_2_0,5,0.03711763600616069,0.006696932266262012,0.06753833974605937,True
