,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,778.0309004545107,-1211.8635494155114,2767.9253503245327,False
1,pre_cohort_log_restriction_2_0,2,297.675595920308,-769.4895333761369,1364.840725216753,False
2,pre_cohort_log_restriction_2_0,3,-562.5562311093819,-1269.6690716927467,144.55660947398292,False
3,pre_cohort_log_restriction_2_0,4,179.663581419368,-880.8491257673936,1240.1762886061297,False
4,pre_cohort_log_restriction_2_0,5,-956.2273738212523,-1615.202848519011,-297.25189912349356,True
