,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,0.8792737948407442,-1.8042556498403557,3.5628032395218443,False
1,pre_cohort_log_restriction_2_0,2,1.0970772052738234,-0.7044896353556951,2.8986440459033416,False
2,pre_cohort_log_restriction_2_0,3,1.255967911515547,-0.5884589772071112,3.100394800238205,False
3,pre_cohort_log_restriction_2_0,4,1.8454419799758597,-0.11484285788188897,3.8057268178336083,False
4,pre_cohort_log_restriction_2_0,5,1.6389469554872467,-0.7786518573181314,4.056545768292625,False
