,name,age,Coef,lower_ci,upper_ci,significance
0,pre_cohort_log_restriction_2_0,1,-0.021705827683647743,-0.04838940228122314,0.004977746913927657,False
1,pre_cohort_log_restriction_2_0,2,-0.048942148752578137,-0.07430734109449094,-0.023576956410665335,True
2,pre_cohort_log_restriction_2_0,3,-0.05643860812539792,-0.08968299765165072,-0.023194218599145125,True
3,pre_cohort_log_restriction_2_0,4,-0.051639141359113114,-0.07278630832342214,-0.03049197439480408,True
4,pre_cohort_log_restriction_2_0,5,-0.029219639845571188,-0.056950350021024394,-0.0014889296701179819,True
