,age,Coef,lower_ci,upper_ci
0,1,-0.40046555667445766,-1.4784002709783388,0.6774691576294234
1,2,-0.2993435621550609,-0.9507244513395394,0.35203732702941753
2,3,-0.27140596730997807,-0.8724156252483215,0.3296036906283653
3,4,-0.6572199129559542,-1.4330518128693703,0.118611986957462
4,5,-0.9676672527638451,-1.874527368951068,-0.06080713657662218
